Atom_ID,E_Vac_Cell,E_f_vac_Zn
40345,-720035.747177163,0.7400171630154925
40673,-720035.544232343,0.537072342967205
40674,-720035.300345204,0.29318520394857994
47075,-720035.714114795,0.7069547949662062
40349,-720035.423068373,0.4159083729913088
40354,-720035.708167045,0.7010070450208711
40356,-720035.406098597,0.3989385969774427
40357,-720035.524042688,0.5168826879538225
40360,-720035.667423056,0.6602630559658261
40691,-720035.56661536,0.5594553599670159
47087,-720035.744535203,0.737375202968307
40623,-720035.454933863,0.4477738630096989
40965,-720035.582165187,0.5750051869848373
34229,-720035.301451141,0.29429114100761733
40627,-720035.27982351,0.27266350996919
40634,-720035.431797683,0.4246376829990747
40635,-720035.352983638,0.3458236379386487
40640,-720035.837644402,0.8304844020470606
47373,-720035.504238541,0.49707854099810145
47379,-720035.718068769,0.7109087689617278
47051,-720035.407720408,0.4005604080460595
34247,-720035.410231591,0.4030715909624102
40641,-720035.569571019,0.5624110190268236
40642,-720035.417867278,0.4107072779746356
40646,-720035.823463093,0.8163030930166694
40652,-720035.38843859,0.3812785899802672
40984,-720035.564231873,0.5570718730171772
40990,-720035.682840437,0.6756804370391744
47391,-720035.063558231,0.056398230984397446
40653,-720035.312957329,0.30579732896998546
40660,-720035.556860627,0.5497006270173567
40663,-720035.562303825,0.5551438250416519
40664,-720035.508373608,0.5012136079907047
41007,-720035.370758127,0.36359812694840155
34277,-720035.208158078,0.20099807801429204
40669,-720035.538920662,0.53176066200953
40672,-720035.513165441,0.5060054409853744
40678,-720035.413729182,0.4065691819717737
41014,-720035.452918706,0.4457587059890481
41019,-720035.488958579,0.4817985790153595
47415,-720035.560897605,0.5537376050209256
34286,-720035.247134292,0.2399742920254918
40681,-720035.36222664,0.355066639983617
40689,-720035.340553967,0.33339396704226754
40690,-720035.269632743,0.2624727429659667
41020,-720035.209001967,0.20184196697786472
41032,-720035.458192372,0.4510323719890418
47433,-720035.413966842,0.40680684198863826
34563,-720035.32524339,0.3180833900417762
40963,-720035.336737062,0.3295770619600641
40964,-720035.567400242,0.5602402419620754
40968,-720035.590212147,0.5830521469773354
