Atom_ID,E_Vac_Cell,E_f_vac_Zn
34136,-716265.569108621,0.4463486209535601
34139,-716265.667167945,0.5444079449191319
37818,-716265.975305527,0.8525455269520732
34293,-716265.998677426,0.8759174259869011
34296,-716265.867586837,0.7448268370028215
30608,-716265.854516656,0.7317566559906679
34297,-716266.095516933,0.9727569329809027
37986,-716266.215028326,1.0922683259961756
34292,-716265.850033992,0.7272739919392022
34295,-716266.123796121,1.00103612095356
34298,-716265.580474181,0.4577141809533911
34302,-716265.699264314,0.5765043139947208
37981,-716265.72584759,0.6030875899852814
30620,-716265.390817459,0.2680574589432778
34306,-716265.678737006,0.555977006002851
37998,-716265.69662963,0.5738696300215649
30619,-716265.72659919,0.6038391900039839
34304,-716265.445604001,0.3228440010245519
34305,-716265.57641017,0.4536501699151101
30812,-716265.242668365,0.11990836498100332
34312,-716265.564456959,0.44169695899128936
34318,-716265.421651254,0.2988912539114805
37999,-716265.470616682,0.34785668193601094
30635,-716265.920448188,0.797688187940568
30632,-716265.936207001,0.8134470009501653
30633,-716265.906100473,0.7833404729865121
30637,-716265.954574168,0.831814167930335
34322,-716266.298570983,1.1758109829645234
34325,-716265.959425729,0.8366657289700212
34326,-716265.959875821,0.8371158209886032
38011,-716265.935232336,0.8124723360199111
38016,-716265.951951193,0.8291911930102485
30984,-716265.689865771,0.5671057709516587
34673,-716265.925604811,0.8028448110237347
30794,-716265.59421973,0.4714597299718859
